Sample Name,Dilution Factor,Analyte,Mass,Concentration,Units
rinse,1,Mo,95,0.000001,ppm
rinse,1,Cd,111,0.000001,ppm
rinse,1,Be,9,0.000000,ppm
rinse,1,B,11,0.000086,ppm
rinse,1,Sn,118,0.000025,ppm
rinse,1,Sb,121,0.000004,ppm
rinse,1,Hg,202,0.000001,ppm
rinse,1,Pb,208,0.000000,ppm
rinse,1,Mg,24,0.000056,ppm
rinse,1,Al,27,-0.000146,ppm
rinse,1,Ti,47,0.000053,ppm
rinse,1,Cr,52,0.000013,ppm
rinse,1,Mn,55,-0.000008,ppm
rinse,1,Fe,56,0.000061,ppm
rinse,1,Co,59,0.000000,ppm
rinse,1,Ni,60,0.000002,ppm
rinse,1,Cu,65,0.000006,ppm
rinse,1,Zn,66,0.000000,ppm
rinse,1,As,75,0.000002,ppm
rinse,1,Se,78,0.000003,ppm
rinse,1,Mo,95,0.000000,ppm
rinse,1,Cd,111,0.000001,ppm
rinse,1,Be,9,0.000000,ppm
rinse,1,B,11,0.000047,ppm
rinse,1,Sn,118,0.000027,ppm
rinse,1,Sb,121,0.000002,ppm
rinse,1,Hg,202,0.000001,ppm
rinse,1,Pb,208,-0.000001,ppm
rinse,1,Mg,24,-0.000045,ppm
rinse,1,Al,27,-0.000104,ppm
rinse,1,Ti,47,0.000014,ppm
rinse,1,Cr,52,-0.000004,ppm
rinse,1,Mn,55,-0.000008,ppm
rinse,1,Fe,56,-0.000011,ppm
rinse,1,Co,59,0.000000,ppm
rinse,1,Ni,60,0.000003,ppm
rinse,1,Cu,65,-0.000001,ppm
rinse,1,Zn,66,0.000020,ppm
rinse,1,As,75,0.000001,ppm
rinse,1,Se,78,0.000023,ppm
rinse,1,Mo,95,-0.000001,ppm
rinse,1,Cd,111,0.000001,ppm
